creative,goal_DONATE_prediction,goal_DONATE_predicted_prob,goal_CONTACT_prediction,goal_CONTACT_predicted_prob,goal_PURCHASE_prediction,goal_PURCHASE_predicted_prob,goal_GOTV_prediction,goal_GOTV_predicted_prob,goal_EVENT_prediction,goal_EVENT_predicted_prob,goal_POLL_prediction,goal_POLL_predicted_prob,goal_GATHERINFO_prediction,goal_GATHERINFO_predicted_prob,goal_LEARNMORE_prediction,goal_LEARNMORE_predicted_prob,goal_PRIMARY_PERSUADE_prediction,goal_PRIMARY_PERSUADE_predicted_prob,goal_highest_prob
PRES/TRUMP WHO'S BETTER FOR SENIORS PHOTOS,0,0.003495513293933399,0,0.00732534747455952,0,0.017397218991094553,0,0.040318336187430956,0,0.008602722124995361,0,0.03970881556757315,0,0.041645990067568334,0,0.32605643682366553,1,0.7912733871364561,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS AZ,0,0.00402603146284224,0,0.009193005673270546,0,0.00939531848796626,0,0.08173956192092481,0,0.005360134796681602,0,0.00698479520743925,0,0.01981684138736102,1,0.7411316605751348,1,0.8036204742736248,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS FL,0,0.003790134109423078,0,0.007938844638548557,0,0.010174762838751218,0,0.03582343171587541,0,0.005173166016058104,0,0.03619124256725098,0,0.02750254389328175,1,0.6505044989093887,1,0.7253786548260569,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS GA,0,0.0033967518533185555,0,0.00732534747455952,0,0.00945143060062516,0,0.04179089946543898,0,0.0035498532974840534,0,0.018035446289114063,0,0.024414252875495524,1,0.615431990033137,1,0.7716515492659574,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS IA,0,0.00436058579401224,0,0.008739450987976155,0,0.008949822811403618,0,0.06569302685347467,0,0.004901813353119323,0,0.03821052942021601,0,0.03350235384381703,1,0.649812686349865,1,0.7864664511777375,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS ME,0,0.0031651192906627518,0,0.007938844638548557,0,0.009519568176732824,0,0.044430625502743015,0,0.005173166016058104,0,0.04264856229875591,0,0.01592771436841856,1,0.712330432175156,1,0.784415357699733,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS MI,0,0.003349829883440283,0,0.008322355995062824,0,0.007451663774511106,0,0.04812487745834487,0,0.0033056962913165858,0,0.04013259250913846,0,0.028403252111520245,1,0.6783017927129724,1,0.7798348265297167,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS NC,0,0.0031771888590769503,0,0.0074357884440803285,0,0.00788510549588309,0,0.04680352436075684,0,0.003090529947090163,0,0.03806254763980917,0,0.023782419612458503,1,0.7172989081526986,1,0.7850571103414226,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS NV,0,0.004507687411583736,0,0.008322355995062824,0,0.011006211093219524,0,0.05863975203690501,0,0.006673211990065158,0,0.036034060579925094,0,0.026740159029541417,1,0.663064139114357,1,0.7286625944318572,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS PA,0,0.0038569852817358814,0,0.0074357884440803285,0,0.02317393408967238,0,0.044459342511405084,0,0.01117041260580213,0,0.03146347129808971,0,0.025375094304957296,1,0.6008748236473603,1,0.7065371263901749,PRIMARY_PERSUADE
PRES/TRUMP&RNC FELLOW SENIORS WI,0,0.00436058579401224,0,0.008739450987976155,0,0.008949822811403618,0,0.06569302685347467,0,0.004901813353119323,0,0.03821052942021601,0,0.03350235384381703,1,0.649812686349865,1,0.7864664511777375,PRIMARY_PERSUADE
PRES/TRUMP&RNC TURN OFF THE NOISE,0,0.006986000247469747,0,0.00726214491588758,0,0.022897135109038833,0,0.04383446532836794,0,0.007904484230763922,0,0.029314944429994525,0,0.021494844699705692,1,0.6781856033553875,1,0.7602020453076379,PRIMARY_PERSUADE
PRES/TRUMP&RNC WHAT'S THIS ELECTION ABOUT,0,0.004395669282819477,0,0.007586259167721644,0,0.024434818912163554,0,0.075838934589517,0,0.003826872513227323,0,0.008017066222441775,0,0.024750328599256015,1,0.6550121168357697,1,0.8538236814478034,PRIMARY_PERSUADE
PRES/UNITEDFORPROGRESS BIDEN AND OBAMA SP,0,0.0024518871596181926,0,0.006690441393545001,0,0.014571984173752535,0,0.020528567768902467,0,0.003090529947090163,0,0.005757706461940304,0,0.014175576003232833,1,0.8754443519860988,1,0.9003408292253832,PRIMARY_PERSUADE
PRES/UNITEDFORPROGRESS EXPERIENCE SP,0,0.0034362285888377394,0,0.00754819586753237,0,0.006352583121038326,0,0.03381126249275338,0,0.005052182919318394,0,0.005724201454000792,0,0.03829805828009003,1,0.6533747363798246,1,0.8737436235887184,PRIMARY_PERSUADE
PRES/UNITETHECOUNTRY PRISONER OF WAR,0,0.002749372091059664,0,0.006429529700382878,0,0.008313117166263357,0,0.023113764856993013,0,0.0033056962913165858,0,0.00748454566311965,0,0.01923302863457515,1,0.8270499953817751,1,0.9325211201951298,PRIMARY_PERSUADE
PRES/UNITETHECOUNTRY REBUILD THE ECONOMY,0,0.007419080787734298,0,0.015408678538431291,0,0.00945143060062516,0,0.055224952269790115,0,0.004176991000751311,0,0.0057113185489634025,0,0.024966313913749216,1,0.7900092014889015,1,0.8743075587061917,PRIMARY_PERSUADE
PRES/UNITETHECOUNTRY STEPS,0,0.009108579657234323,0,0.014920378142994958,0,0.006959164885485198,0,0.11657623507259293,0,0.0036558147788405744,0,0.006211812098897905,0,0.022029075019773053,1,0.6089026093124321,1,0.8170216609522596,PRIMARY_PERSUADE
PRES/VOTEVETS MY COUNTRY SP,0,0.003619683905490251,0,0.0061873851990767725,0,0.06630377639131528,0,0.02104063469062179,0,0.0032564479087774066,0,0.004963789812999744,0,0.012726300985594508,1,0.7096198378462277,1,0.8563340972976254,PRIMARY_PERSUADE
PRES/VOTEVETS&LINCOLNPROJECT OUR MOMENT 60,0,0.012124586465733818,0,0.0072453471240216515,0,0.008915087287341625,0,0.04812797287075074,0,0.004713842665664214,0,0.010217511127081549,0,0.022662030342148365,0,0.364419078794579,1,0.636107744163209,PRIMARY_PERSUADE
PRES/VOTEVETS&NUESTROPAC PABLO PANTOJA SP,0,0.003167572382257561,0,0.0061873851990767725,0,0.05379345147247365,0,0.02079448599364909,0,0.0032564479087774066,0,0.004963789812999744,0,0.012364521463882564,1,0.7338236743588389,1,0.8671645587742125,PRIMARY_PERSUADE
USSEN/AK 314ACTIONFUND CANADIAN DRUGS,0,0.005045784322710941,0,0.008604287889611022,0,0.006738586426573968,0,0.04250034853732511,0,0.003090529947090163,0,0.008613645795668413,0,0.02744988967642244,1,0.711585607662053,1,0.8381246626365644,PRIMARY_PERSUADE
USSEN/AK 314ACTIONFUND CORPORATE BAILOUT,0,0.013626974205225007,0,0.00901184260097583,0,0.008728490708437554,0,0.03280679152776266,0,0.003090529947090163,0,0.007240411769386357,0,0.021644862288712208,1,0.827982838438834,1,0.8703032044157744,PRIMARY_PERSUADE
USSEN/AK 314ACTIONFUND DEVASTATING,0,0.032879258161504096,0,0.010222187091132269,0,0.007554279802976467,0,0.03568916408055192,0,0.0032564479087774066,0,0.006970678527417669,0,0.04160020885924831,1,0.5285080215431475,1,0.7095098012822094,PRIMARY_PERSUADE
USSEN/AK 314ACTIONFUND PERFECT STORM,0,0.002217535056570779,0,0.0094252187838825,0,0.016037841190428056,0,0.022133796594204048,0,0.0033056962913165858,0,0.005579764448675882,0,0.013530420365682909,1,0.817798193593473,1,0.928995523780062,PRIMARY_PERSUADE
USSEN/AK ACC INDEPENDENT LEADER,0,0.004279840895031941,0,0.050520543270974015,0,0.020774106110914486,0,0.03146511722844734,0,0.0032564479087774066,0,0.005902143467265215,0,0.014321853959019394,1,0.7016118786889685,1,0.9107752109533243,PRIMARY_PERSUADE
USSEN/AK GROSS AT IT AGAIN,0,0.007218968206940719,0,0.011388766115743586,0,0.015696015504424943,0,0.054471629682706885,0,0.008445411257476887,0,0.0070718010587039705,0,0.025603321175033403,0,0.41151455185921654,1,0.6800246643954722,PRIMARY_PERSUADE
USSEN/AK GROSS BAILOUT BILL,0,0.01219704329305748,0,0.02145111369258889,0,0.0072921855660034104,0,0.024059811405792296,0,0.0032564479087774066,0,0.012456553744983903,0,0.018455927903165463,1,0.8751714328102755,1,0.8986622128815327,PRIMARY_PERSUADE
USSEN/AK GROSS CANADIAN DRUGS,0,0.005422650581598456,0,0.01287277146514158,0,0.008796235938606765,0,0.03643189995892163,0,0.0046187734847001425,0,0.008013394877927703,0,0.01700568627935109,1,0.7514687273068142,1,0.8313357539199472,PRIMARY_PERSUADE
USSEN/AK GROSS HIDING,0,0.0039601594370260946,0,0.012611859771979456,0,0.00824185619981369,0,0.030990432067694033,0,0.0032564479087774066,0,0.00741490257883061,0,0.014722798808422128,1,0.8142605938561611,1,0.9114910185473496,PRIMARY_PERSUADE
USSEN/AK GROSS HIDING 2,0,0.016233421913233594,0,0.009961275397970145,0,0.029229423421425385,0,0.022634316655736585,0,0.0032564479087774066,0,0.010886976562305766,0,0.01822639960722778,1,0.7171750224409825,1,0.7600939161943625,PRIMARY_PERSUADE
USSEN/AK GROSS IN A CORNER,0,0.00296882585280704,0,0.01030174997686544,0,0.006688132825716886,0,0.02128344057105331,0,0.0036451302032669613,0,0.005757706461940304,0,0.012012853461382316,1,0.8773970272612366,1,0.9258763836520156,PRIMARY_PERSUADE
USSEN/AK GROSS LIBERAL,0,0.006707660629939435,0,0.013782968669388525,0,0.008080161072772925,0,0.03946622689798228,0,0.0034406484346141512,0,0.008673723243296353,0,0.019893292593516042,1,0.5987597875412352,1,0.7305534361834528,PRIMARY_PERSUADE
USSEN/AK GROSS RIPPED OFF,0,0.01527969858360639,0,0.014564618048705043,0,0.017279087496716708,0,0.0344736516413174,0,0.011448793460312912,0,0.010340307697084458,0,0.01449741616385158,1,0.6597109245838396,1,0.7956583185475499,PRIMARY_PERSUADE
USSEN/AK GROSS THE SAME HOPE,0,0.007312381600507276,0,0.008172342120134526,0,0.0071064024942470855,0,0.12724655820569386,0,0.004339194737054024,0,0.019669442465831195,0,0.01693434339576593,1,0.7125578288476332,1,0.831196322805885,PRIMARY_PERSUADE
USSEN/AK GROSS UNDERCOVER VIDEO,0,0.00400384570977219,0,0.009719130896664041,0,0.005790663729006813,0,0.027690401618497087,0,0.0036558147788405744,0,0.027398042625776782,0,0.01963533689665577,1,0.7994558467772794,1,0.9266584902628439,PRIMARY_PERSUADE
USSEN/AK GROSS WAYNE KLEVEN,0,0.018026470509505805,0,0.047558017854047355,0,0.0062430895310977685,0,0.05463900214654831,0,0.005863431696300674,0,0.008736893814562705,0,0.03497426119948986,0,0.4904487379217766,1,0.7289710103350747,PRIMARY_PERSUADE
USSEN/AK INDEPENDENTAK FISHERMEN,0,0.005182422525684332,0,0.0094252187838825,0,0.00880469770122281,0,0.11195629363206687,0,0.0034406484346141512,0,0.006572219930053353,0,0.027045378170287536,1,0.8079401127568409,1,0.8847003587527319,PRIMARY_PERSUADE
USSEN/AK INDEPENDENTAK SEND A DOCTOR,0,0.003484171475669177,0,0.008170219112131562,0,0.01752473843535135,0,0.02362248896217116,0,0.003090529947090163,0,0.008216316301691486,0,0.012734741645433428,1,0.7317341938312802,1,0.8844504083164231,PRIMARY_PERSUADE
USSEN/AK INDEPENDENTAK SEND A DOCTOR 2,0,0.004950116136352897,0,0.0096496481922231,0,0.008278542639859963,0,0.05272420599244401,0,0.003090529947090163,0,0.010969592211909254,0,0.02115520054610017,1,0.8333321146041606,1,0.912309470797491,PRIMARY_PERSUADE
USSEN/AK INDEPENDENTAK TOO EXPENSIVE,0,0.0037381245223635203,0,0.015889660069535363,0,0.008590429892053596,0,0.03352724589863993,0,0.003872106690976828,0,0.013138195484609502,0,0.02362343967903609,1,0.8644045835257328,1,0.9457515199034593,PRIMARY_PERSUADE
USSEN/AK LCVVF DEVASTATING,0,0.017122272505295428,0,0.011719016992255988,0,0.007778006460628106,0,0.030197283394561698,0,0.0038602965474933844,0,0.008109000598657556,0,0.04731639579939987,0,0.4351403969782314,1,0.6695401236439691,PRIMARY_PERSUADE
USSEN/AK LINCOLNPROJECT BIGGER 60,0,0.003840093093263085,0,0.018987788459496627,0,0.006664050152909159,0,0.03552830863975164,0,0.004307050518990818,0,0.009489049865913231,0,0.014175576003232833,1,0.713180649679013,1,0.9201907465645531,PRIMARY_PERSUADE
USSEN/AK LINCOLNPROJECT PEBBLE MINE,0,0.004768364345894946,0,0.026668779127642553,0,0.014586093913865481,0,0.03739191039066474,0,0.0037157712591712974,0,0.006217634133643884,0,0.02219197783232526,1,0.5789818985818416,1,0.8344295522687503,PRIMARY_PERSUADE
USSEN/AK LINCOLNPROJECT ROOTS,0,0.003045617306426801,0,0.006971552594444201,0,0.010201229110493044,0,0.04229069277963715,0,0.0036558147788405744,0,0.006243062427164174,0,0.014636689151262974,1,0.6866793360760016,1,0.9437341898386983,PRIMARY_PERSUADE
USSEN/AK NORTHSTAR ASBESTOS COMPANIES,0,0.008655940575527668,0,0.009193005673270546,0,0.0207410935523782,0,0.04102233709512493,0,0.003090529947090163,0,0.009388832731351007,0,0.015396866168720397,1,0.5773716347284428,1,0.7472629444715386,PRIMARY_PERSUADE
USSEN/AK NORTHSTAR COLIN PALMER,0,0.005766071519840551,0,0.016104279934997884,0,0.008433300381226874,0,0.031237370216853265,0,0.0033056962913165858,0,0.010036140918687651,0,0.04116852163053766,1,0.5700953001061564,1,0.72910702911125,PRIMARY_PERSUADE
USSEN/AK NORTHSTAR FLAT OUT LYING,0,0.006494978849084488,0,0.028737493586078328,0,0.046040606112501714,0,0.026938738022832982,0,0.0033056962913165858,0,0.00737578873134843,0,0.023365414401067028,1,0.751452820325729,1,0.8055835116506211,PRIMARY_PERSUADE
USSEN/AK NORTHSTAR LARISSA WILHELMI,0,0.0052007234316372095,0,0.009686130477044624,0,0.008349460622007834,0,0.03863784306067415,0,0.0032564479087774066,0,0.00899130946362672,0,0.016264949371874608,1,0.7048114114764419,1,0.8739455432503513,PRIMARY_PERSUADE
USSEN/AK NORTHSTAR VERED MARES,0,0.004169300695890353,0,0.009474116874169745,0,0.006688132825716886,0,0.07485157283036369,0,0.0032564479087774066,0,0.007205429763213943,0,0.01492882723100569,1,0.7308027446426977,1,0.8888853409946824,PRIMARY_PERSUADE
USSEN/AK NRSC DECEIVING,0,0.00990212980507851,0,0.007677932945386433,0,0.009133634569046443,0,0.0278745280553741,0,0.0041044535536608525,0,0.0070718010587039705,0,0.027081623905521178,1,0.7514727982826686,1,0.8782475072392333,PRIMARY_PERSUADE
USSEN/AK NRSC FIND OUT,0,0.0069092925610018665,0,0.008689949478802316,0,0.009816488746815394,0,0.04799826904086171,0,0.0032564479087774066,0,0.005579764448675882,0,0.015139777538103581,1,0.7297434280643729,1,0.8904687705805256,PRIMARY_PERSUADE
USSEN/AK SLF HYPOCRITE,0,0.003260634313361389,0,0.009649336022335206,0,0.12095701717772092,0,0.03740896136428175,0,0.004663500624828839,0,0.00698479520743925,0,0.014492990275603369,1,0.8511527546487567,1,0.8703448454703513,PRIMARY_PERSUADE
USSEN/AK SLF MILLIONAIRE,0,0.009267471113720088,0,0.008906315939472744,0,0.006257894697872475,0,0.0285393805272894,0,0.0036451302032669613,0,0.005555590743318405,0,0.013881163091858528,1,0.8361497499810786,1,0.893253155062639,PRIMARY_PERSUADE
USSEN/AK SLF TRICK ALASKA,0,0.007044645960949354,0,0.006690441393545001,0,0.013394392701801969,0,0.0476467262800192,0,0.0033056962913165858,0,0.011178926154521814,0,0.01737146453582564,1,0.8148026013268984,1,0.8901604913929823,PRIMARY_PERSUADE
USSEN/AK SLF UNDERWATER,0,0.01246601327346483,0,0.006690441393545001,0,0.012408193177617599,0,0.04061836968404476,0,0.0033056962913165858,0,0.013266663558410424,0,0.013920355875754107,1,0.7162775778982589,1,0.7469694039682911,PRIMARY_PERSUADE
USSEN/AK SULLIVAN CAUGHT ON TAPE,0,0.007831950296367816,0,0.02608040062413386,0,0.006585991551861594,0,0.06217235957290387,0,0.004124028392827601,0,0.03057991564943551,0,0.0393392584936667,1,0.6069053550133068,1,0.6231851787487337,PRIMARY_PERSUADE
USSEN/AK SULLIVAN CORY DAVIS,0,0.006732338753958364,0,0.009776965617680464,0,0.010710719855168064,0,0.03132389899340863,0,0.0035498532974840534,0,0.01771290704804654,0,0.01781918124791025,1,0.6252742942313843,1,0.7644768379107376,PRIMARY_PERSUADE
USSEN/AK SULLIVAN DOUBLED DOWN,0,0.00449235570650026,0,0.017567926668441345,0,0.010105139141660969,0,0.04622018194296165,0,0.003090529947090163,0,0.011659959670847111,0,0.039393190033635665,1,0.7738072958808079,1,0.9066782611482815,PRIMARY_PERSUADE
USSEN/AK SULLIVAN ENERGY PRODUCTION,0,0.005846779316941402,0,0.0662638280552518,0,0.00615878737223146,0,0.027489569837915506,0,0.0032564479087774066,0,0.008793791636074084,0,0.027161323422486335,1,0.7546287947390252,1,0.8280401241782687,PRIMARY_PERSUADE
USSEN/AK SULLIVAN HOODWINKED,0,0.011741263141967443,0,0.023699936499509244,0,0.011651793915965606,0,0.030010129387568737,0,0.0033056962913165858,0,0.021580134457420356,0,0.02079440794800968,0,0.4369026995810123,1,0.6563913948223635,PRIMARY_PERSUADE
USSEN/AK SULLIVAN HOODWINKED 2,0,0.004229622044267878,0,0.007874433127369396,0,0.11677229746917708,0,0.04974417824178136,0,0.004087273035203251,0,0.03324445504149183,0,0.021423265494938424,1,0.7262616226323676,1,0.8104255828678952,PRIMARY_PERSUADE
USSEN/AK SULLIVAN IN THEIR WAY,0,0.009116386655925353,0,0.024819953952408966,0,0.006466816188749405,0,0.03187887217087337,0,0.003899971785008042,0,0.00950590273517957,0,0.02484986411921565,1,0.7361847744626806,1,0.8250115904227007,PRIMARY_PERSUADE
USSEN/AK SULLIVAN INFRASTRUCTURE,0,0.043591993435952096,0,0.02545917258647524,0,0.011442007374351235,0,0.07403327744579993,0,0.003090529947090163,0,0.007848848464639346,0,0.02536930848685226,0,0.47784716296224283,1,0.5164436720274231,PRIMARY_PERSUADE
USSEN/AK SULLIVAN JIM DODSON,0,0.006084066150074995,0,0.012709670527309404,0,0.00715384773521262,0,0.03956619230665073,0,0.003090529947090163,0,0.006107955506327916,0,0.016177016728276837,1,0.8185836919736992,1,0.9236233163439787,PRIMARY_PERSUADE
USSEN/AK SULLIVAN LEE RYAN,0,0.00628522247082668,0,0.011326182443533193,0,0.008473322883502853,0,0.029711978720126257,0,0.0032564479087774066,0,0.08256871753113038,0,0.030129200446738617,1,0.606099359813772,1,0.8278174641720641,PRIMARY_PERSUADE
USSEN/AK SULLIVAN LISA MURKOWSKI,0,0.004873748730946273,0,0.009967241677943824,0,0.0065319943135098806,0,0.04622018194296165,0,0.0036451302032669613,0,0.009748604858044269,0,0.015581497788455731,1,0.7372679630147058,1,0.8076523358137366,PRIMARY_PERSUADE
USSEN/AK SULLIVAN MINDY PAYNE,0,0.005327794671072546,0,0.009474116874169745,0,0.012336636662071663,0,0.036019154593770406,0,0.003899971785008042,0,0.007156172091703592,0,0.020001619908732164,1,0.6008633089920161,1,0.864532309989106,PRIMARY_PERSUADE
USSEN/AK SULLIVAN OATH,0,0.007178262359811878,0,0.012406821783798684,0,0.010494589224855336,0,0.038683729572036626,0,0.0041044535536608525,0,0.00792121816351109,0,0.024361425929808396,1,0.813640118451906,1,0.9007450013368218,PRIMARY_PERSUADE
USSEN/AK SULLIVAN PRESCRIPTION FOR DISASTER,0,0.010188795336386345,0,0.021391418128493746,0,0.01113098215957882,0,0.02739760390328136,0,0.003090529947090163,0,0.01367096194269824,0,0.01961004375119665,1,0.5851270045702432,1,0.6626108155145496,PRIMARY_PERSUADE
USSEN/AK SULLIVAN SEMPER FI,0,0.011064061432221078,0,0.014920378142994958,0,0.008012292684704618,0,0.08099261758942836,0,0.0032564479087774066,0,0.009118960746329214,0,0.03223674058331228,1,0.5279466089896214,1,0.666204179892397,PRIMARY_PERSUADE
USSEN/AK VOTEVETS RICHARD LEE CLINCH,0,0.008884681488239055,0,0.009719130896664041,0,0.009493488040377066,0,0.14392841623232244,0,0.00440360714047372,0,0.017781676685901127,0,0.017750308551768137,1,0.5898687174584474,1,0.774820768287533,PRIMARY_PERSUADE
USSEN/AL DUTYHONOR HEALTHY SECURE FUTURE,0,0.01684301349596846,0,0.019093212593736798,0,0.006522902891366948,0,0.02891977657346355,0,0.004087273035203251,0,0.006441221346848387,0,0.01770280868072912,1,0.7259420427910683,1,0.8232307879284256,PRIMARY_PERSUADE
USSEN/AL JONES A CLUE,0,0.0032234860903108866,0,0.01427227464024233,0,0.006955684747244055,0,0.04860731412285124,0,0.003090529947090163,0,0.005443537405491626,0,0.021820608060863438,1,0.8352674866832737,1,0.9240038481015309,PRIMARY_PERSUADE
USSEN/AL JONES BIG DIFFERENCE,0,0.005142099775418035,0,0.018116659069605492,0,0.055932104642097136,0,0.05102940981527734,0,0.0034716142530038297,0,0.005902143467265215,0,0.014357477015813818,1,0.7878882357734003,1,0.8880214471326618,PRIMARY_PERSUADE
USSEN/AL JONES CLUELESS,0,0.005376998502774491,0,0.00754325611678678,0,0.05081894778268529,0,0.026535261728601087,0,0.0036558147788405744,0,0.006211812098897905,0,0.11242233104902313,0,0.33082385137202075,0,0.4648263322093542,PRIMARY_PERSUADE
USSEN/AL JONES DR DAVID WHITE,0,0.003433071534681593,0,0.008172342120134526,0,0.005876052555867661,0,0.03780031897746802,0,0.00513994970661088,0,0.010452049542190324,0,0.018603414723849278,1,0.8475792883746569,1,0.929021068319361,PRIMARY_PERSUADE
USSEN/AL JONES EARNED IT,0,0.003714331487851362,0,0.011698345616766359,0,0.0071064024942470855,0,0.035305960141551754,0,0.0033056962913165858,0,0.03242089972263891,0,0.01999008623868207,1,0.8036803934995658,1,0.9194418844497532,PRIMARY_PERSUADE
USSEN/AL JONES ESSENTIAL,0,0.004509106473743005,0,0.010545153796511848,0,0.012825934033240494,0,0.024656489865450923,0,0.0041044535536608525,0,0.005914530324297047,0,0.012950491824315388,1,0.8113995553663805,1,0.9257661342315886,PRIMARY_PERSUADE
USSEN/AL JONES GEN CHARLES KRULAK,0,0.006411012793601784,0,0.011679447246669354,0,0.006201738276006922,0,0.038879696133810586,0,0.0033056962913165858,0,0.007537711582829849,0,0.0265389417102844,1,0.8231293675047204,1,0.9327897452268605,PRIMARY_PERSUADE
USSEN/AL JONES GET THINGS DONE,0,0.006721542388528505,0,0.011406313107457218,0,0.006037549940512354,0,0.03069866648623478,0,0.0034716142530038297,0,0.03730454784771802,0,0.023295837866864254,1,0.8043498541090328,1,0.8894214604757698,PRIMARY_PERSUADE
USSEN/AL JONES HEDGE FUND,0,0.01970903087931067,0,0.01072961338479624,0,0.006631004524243974,0,0.03956619230665073,0,0.0035498532974840534,0,0.009179732990904764,0,0.016031700980975894,1,0.7216270812667451,1,0.7480554878716223,PRIMARY_PERSUADE
USSEN/AL JONES HEDGE FUND 2,0,0.011544095411534325,0,0.014237027423259083,0,0.009908287584387781,0,0.0305307878190894,0,0.0033056962913165858,0,0.043788752596456766,0,0.029203780914590055,1,0.6926914670399444,1,0.8223949384991585,PRIMARY_PERSUADE
USSEN/AL JONES JOHN LEWIS 60,0,0.041128848789457405,0,0.016887611797268394,0,0.007735839859732331,0,0.04678975819327492,0,0.0034406484346141512,0,0.006312988921661364,0,0.01428646585675369,0,0.29246042499655517,0,0.49524065797594086,PRIMARY_PERSUADE
USSEN/AL JONES LOUISE,0,0.002506934795388533,0,0.011483781601109442,0,0.013787716433915288,0,0.03116919134673129,0,0.004929009009890637,0,0.009056573204915602,0,0.013583943126232036,1,0.7896782702436095,1,0.8964449569586491,PRIMARY_PERSUADE
USSEN/AL JONES ONE ALABAMA,0,0.003484397311100837,0,0.0078461048602975,0,0.009908287584387781,0,0.023302270858086213,0,0.003090529947090163,0,0.005724201454000792,0,0.012364280538867779,1,0.7681316578562294,1,0.9035601193540654,PRIMARY_PERSUADE
USSEN/AL JONES OUTRAGEOUS LIES,0,0.02047061114778998,0,0.007874433127369396,0,0.009208674157351123,0,0.06911405182699187,0,0.0034716142530038297,0,0.056291647523776356,0,0.018361656803629174,0,0.30820381249969037,0,0.44444317543757067,PRIMARY_PERSUADE
USSEN/AL JONES PONZI SCHEME,0,0.00575238597217731,0,0.00890219688237615,0,0.006352583121038326,0,0.036601650585906934,0,0.0038602965474933844,0,0.03725725811625652,0,0.03161564147672042,1,0.7844392472694848,1,0.859304546242819,PRIMARY_PERSUADE
USSEN/AL JONES PONZI SCHEME 2,0,0.0033655673987251456,0,0.009309751593740959,0,0.007570072315357118,0,0.024057014314897356,0,0.0033056962913165858,0,0.027340551387970025,0,0.020857300799515192,1,0.8220099279479611,1,0.8739121366792281,PRIMARY_PERSUADE
USSEN/AL JONES QUITTER 60,0,0.022525521340901633,0,0.0072453471240216515,0,0.010005472273783345,0,0.0919225517664788,0,0.008745977527589707,0,0.00894201936708447,0,0.02589657540705019,0,0.26408934463943234,1,0.523143010407921,PRIMARY_PERSUADE
USSEN/AL JONES QUITTER FEAR THE THUMB 60,0,0.014916191700747965,0,0.007001233222725457,0,0.007581488772053422,0,0.04587701967290546,0,0.006468416854971577,0,0.009179732990904764,0,0.02657628031470255,0,0.365644530951385,1,0.6838004770250992,PRIMARY_PERSUADE
USSEN/AL JONES RISE WITH THEM,0,0.004887897512023922,0,0.007274401337954921,0,0.02464498672800845,0,0.03323161033362235,0,0.005439898752566163,0,0.03512807900742711,0,0.029679388894437532,1,0.6205720722325826,1,0.777100629627967,PRIMARY_PERSUADE
USSEN/AL JONES RISING,0,0.005210866791480967,0,0.006759088721419351,0,0.01005377461592257,0,0.030455476660662457,0,0.006393633242419039,0,0.008793791636074084,0,0.022962977061614494,1,0.8546797122331014,1,0.8808782507570687,PRIMARY_PERSUADE
USSEN/AL JONES SCAM,0,0.003288360356178628,0,0.01678191450056514,0,0.033210678208824874,0,0.02304513295423348,0,0.0038602965474933844,0,0.03450098017949439,0,0.01770280868072912,1,0.6365543449723154,1,0.7404866393172362,PRIMARY_PERSUADE
USSEN/AL JONES SUCKERS AND LOSERS,0,0.00490945037461332,0,0.010897739267338762,0,0.005629289745680225,0,0.03189955026457637,0,0.003090529947090163,0,0.03512807900742711,0,0.04025235970124855,1,0.5331064627465375,1,0.7399405557572062,PRIMARY_PERSUADE
USSEN/AL JONES SUCKERS AND LOSERS 2,0,0.007165386502835061,0,0.011733737154898002,0,0.0061381407491913845,0,0.06085305301138064,0,0.0033056962913165858,0,0.005548964407337228,0,0.03793897997050952,1,0.6143027434586383,1,0.8244603382011291,PRIMARY_PERSUADE
USSEN/AL JONES TOO EXTREME,0,0.006025689108814526,0,0.006690441393545001,0,0.007417300436558853,0,0.02889519834606996,0,0.009564795783453624,0,0.011525478878468623,0,0.01663692281075768,1,0.6645355125921135,1,0.7486488489968539,PRIMARY_PERSUADE
USSEN/AL JONES TOOK A CHANCE,0,0.00877491283708505,0,0.011132384295379216,0,0.010263329819137084,0,0.07280660728680503,0,0.0041044535536608525,0,0.021856844298981715,0,0.01781918124791025,1,0.5990122735411021,1,0.7763548921831656,PRIMARY_PERSUADE
USSEN/AL JONES WHY,0,0.008131986399222624,0,0.006703324229960328,0,0.008473322883502853,0,0.0239512766372751,0,0.007023017111148376,0,0.006243062427164174,0,0.02903601266595973,1,0.6754958149861577,1,0.8263602177251852,PRIMARY_PERSUADE
USSEN/AL ONENATION SANCTITY OF LIFE,0,0.004229622044267878,0,0.17030616215791403,0,0.0072921855660034104,0,0.0395841535641508,0,0.003090529947090163,0,0.005883438527481848,0,0.023005090847481355,1,0.8472114309165448,1,0.897943247985273,PRIMARY_PERSUADE
